id;date;year;month;hour;count
1;01-01-16;2016;1;0;0.0
1;01-01-16;2016;1;1;0.0
1;01-01-16;2016;1;2;0.0
1;01-01-16;2016;1;3;0.0
1;01-01-16;2016;1;4;0.0
1;01-01-16;2016;1;5;0.0
1;01-01-16;2016;1;6;0.0
1;01-01-16;2016;1;7;0.0
1;01-01-16;2016;1;8;0.0
1;01-01-16;2016;1;9;1.0
1;01-01-16;2016;1;10;1.0
1;01-01-16;2016;1;11;4.0
1;01-01-16;2016;1;12;4.0
1;01-01-16;2016;1;13;2.0
1;01-01-16;2016;1;14;2.0
1;01-01-16;2016;1;15;0.0
1;01-01-16;2016;1;16;1.0
1;01-01-16;2016;1;17;0.0
1;01-01-16;2016;1;18;0.0
1;01-01-16;2016;1;19;0.0
1;01-01-16;2016;1;20;0.0
1;01-01-16;2016;1;21;0.0
1;01-01-16;2016;1;22;0.0
1;01-01-16;2016;1;23;0.0
1;02-01-16;2016;1;0;0.0
1;02-01-16;2016;1;1;0.0
1;02-01-16;2016;1;2;0.0
1;02-01-16;2016;1;3;0.0
1;02-01-16;2016;1;4;0.0
1;02-01-16;2016;1;5;0.0
1;02-01-16;2016;1;6;0.0
1;02-01-16;2016;1;7;0.0
1;02-01-16;2016;1;8;0.0
1;02-01-16;2016;1;9;4.0
1;02-01-16;2016;1;10;1.0
1;02-01-16;2016;1;11;6.0
1;02-01-16;2016;1;12;3.0
1;02-01-16;2016;1;13;1.0
1;02-01-16;2016;1;14;5.0
1;02-01-16;2016;1;15;4.0
1;02-01-16;2016;1;16;3.0
1;02-01-16;2016;1;17;0.0
1;02-01-16;2016;1;18;0.0
1;02-01-16;2016;1;19;0.0
1;02-01-16;2016;1;20;0.0
1;02-01-16;2016;1;21;0.0
1;02-01-16;2016;1;22;0.0
1;02-01-16;2016;1;23;0.0
1;03-01-16;2016;1;0;0.0
1;03-01-16;2016;1;1;0.0
1;03-01-16;2016;1;2;0.0
1;03-01-16;2016;1;3;0.0
1;03-01-16;2016;1;4;0.0
1;03-01-16;2016;1;5;0.0
1;03-01-16;2016;1;6;0.0
1;03-01-16;2016;1;7;0.0
1;03-01-16;2016;1;8;0.0
1;03-01-16;2016;1;9;2.0
1;03-01-16;2016;1;10;30.0
1;03-01-16;2016;1;11;15.0
1;03-01-16;2016;1;12;9.0
1;03-01-16;2016;1;13;3.0
1;03-01-16;2016;1;14;8.0
1;03-01-16;2016;1;15;8.0
1;03-01-16;2016;1;16;7.0
1;03-01-16;2016;1;17;0.0
1;03-01-16;2016;1;18;0.0
1;03-01-16;2016;1;19;0.0
1;03-01-16;2016;1;20;0.0
1;03-01-16;2016;1;21;0.0
1;03-01-16;2016;1;22;0.0
1;03-01-16;2016;1;23;0.0
1;04-01-16;2016;1;0;0.0
1;04-01-16;2016;1;1;0.0
1;04-01-16;2016;1;2;0.0
1;04-01-16;2016;1;3;0.0
1;04-01-16;2016;1;4;0.0
1;04-01-16;2016;1;5;0.0
1;04-01-16;2016;1;6;0.0
1;04-01-16;2016;1;7;0.0
1;04-01-16;2016;1;8;0.0
1;04-01-16;2016;1;9;0.0
1;04-01-16;2016;1;10;0.0
1;04-01-16;2016;1;11;0.0
1;04-01-16;2016;1;12;0.0
1;04-01-16;2016;1;13;0.0
1;04-01-16;2016;1;14;0.0
1;04-01-16;2016;1;15;0.0
1;04-01-16;2016;1;16;0.0
1;04-01-16;2016;1;17;0.0
1;04-01-16;2016;1;18;0.0
1;04-01-16;2016;1;19;0.0
1;04-01-16;2016;1;20;0.0
1;04-01-16;2016;1;21;0.0
1;04-01-16;2016;1;22;0.0
1;04-01-16;2016;1;23;0.0
1;05-01-16;2016;1;0;0.0
1;05-01-16;2016;1;1;0.0
1;05-01-16;2016;1;2;0.0
1;05-01-16;2016;1;3;0.0
1;05-01-16;2016;1;4;0.0
1;05-01-16;2016;1;5;0.0
1;05-01-16;2016;1;6;0.0
1;05-01-16;2016;1;7;0.0
1;05-01-16;2016;1;8;0.0
1;05-01-16;2016;1;9;0.0
1;05-01-16;2016;1;10;0.0
1;05-01-16;2016;1;11;0.0
1;05-01-16;2016;1;12;1.0
1;05-01-16;2016;1;13;1.0
1;05-01-16;2016;1;14;1.0
1;05-01-16;2016;1;15;0.0
1;05-01-16;2016;1;16;2.0
1;05-01-16;2016;1;17;0.0
1;05-01-16;2016;1;18;0.0
1;05-01-16;2016;1;19;0.0
1;05-01-16;2016;1;20;0.0
1;05-01-16;2016;1;21;0.0
1;05-01-16;2016;1;22;0.0
1;05-01-16;2016;1;23;0.0
1;06-01-16;2016;1;0;0.0
1;06-01-16;2016;1;1;0.0
1;06-01-16;2016;1;2;0.0
1;06-01-16;2016;1;3;0.0
1;06-01-16;2016;1;4;0.0
1;06-01-16;2016;1;5;0.0
1;06-01-16;2016;1;6;0.0
1;06-01-16;2016;1;7;0.0
1;06-01-16;2016;1;8;0.0
1;06-01-16;2016;1;9;0.0
1;06-01-16;2016;1;10;0.0
1;06-01-16;2016;1;11;0.0
1;06-01-16;2016;1;12;0.0
1;06-01-16;2016;1;13;0.0
1;06-01-16;2016;1;14;2.0
1;06-01-16;2016;1;15;4.0
1;06-01-16;2016;1;16;0.0
1;06-01-16;2016;1;17;0.0
1;06-01-16;2016;1;18;0.0
1;06-01-16;2016;1;19;0.0
1;06-01-16;2016;1;20;0.0
1;06-01-16;2016;1;21;0.0
1;06-01-16;2016;1;22;0.0
1;06-01-16;2016;1;23;0.0
1;07-01-16;2016;1;0;0.0
1;07-01-16;2016;1;1;0.0
1;07-01-16;2016;1;2;0.0
1;07-01-16;2016;1;3;0.0
1;07-01-16;2016;1;4;0.0
1;07-01-16;2016;1;5;0.0
1;07-01-16;2016;1;6;0.0
1;07-01-16;2016;1;7;0.0
1;07-01-16;2016;1;8;0.0
1;07-01-16;2016;1;9;1.0
1;07-01-16;2016;1;10;9.0
1;07-01-16;2016;1;11;0.0
1;07-01-16;2016;1;12;1.0
1;07-01-16;2016;1;13;2.0
1;07-01-16;2016;1;14;2.0
1;07-01-16;2016;1;15;0.0
1;07-01-16;2016;1;16;0.0
1;07-01-16;2016;1;17;0.0
1;07-01-16;2016;1;18;0.0
1;07-01-16;2016;1;19;0.0
1;07-01-16;2016;1;20;0.0
1;07-01-16;2016;1;21;0.0
1;07-01-16;2016;1;22;0.0
1;07-01-16;2016;1;23;0.0
1;08-01-16;2016;1;0;0.0
1;08-01-16;2016;1;1;0.0
1;08-01-16;2016;1;2;0.0
1;08-01-16;2016;1;3;0.0
1;08-01-16;2016;1;4;0.0
1;08-01-16;2016;1;5;0.0
1;08-01-16;2016;1;6;0.0
1;08-01-16;2016;1;7;0.0
1;08-01-16;2016;1;8;1.0
1;08-01-16;2016;1;9;4.0
1;08-01-16;2016;1;10;2.0
1;08-01-16;2016;1;11;7.0
1;08-01-16;2016;1;12;0.0
1;08-01-16;2016;1;13;9.0
1;08-01-16;2016;1;14;5.0
1;08-01-16;2016;1;15;2.0
1;08-01-16;2016;1;16;1.0
1;08-01-16;2016;1;17;0.0
1;08-01-16;2016;1;18;0.0
1;08-01-16;2016;1;19;0.0
1;08-01-16;2016;1;20;0.0
1;08-01-16;2016;1;21;0.0
1;08-01-16;2016;1;22;0.0
1;08-01-16;2016;1;23;0.0
1;09-01-16;2016;1;0;0.0
1;09-01-16;2016;1;1;0.0
1;09-01-16;2016;1;2;0.0
1;09-01-16;2016;1;3;0.0
1;09-01-16;2016;1;4;0.0
1;09-01-16;2016;1;5;0.0
1;09-01-16;2016;1;6;0.0
1;09-01-16;2016;1;7;0.0
1;09-01-16;2016;1;8;0.0
1;09-01-16;2016;1;9;2.0
1;09-01-16;2016;1;10;10.0
1;09-01-16;2016;1;11;7.0
1;09-01-16;2016;1;12;14.0
1;09-01-16;2016;1;13;3.0
1;09-01-16;2016;1;14;7.0
1;09-01-16;2016;1;15;14.0
1;09-01-16;2016;1;16;5.0
1;09-01-16;2016;1;17;0.0
1;09-01-16;2016;1;18;0.0
1;09-01-16;2016;1;19;1.0
1;09-01-16;2016;1;20;0.0
1;09-01-16;2016;1;21;0.0
1;09-01-16;2016;1;22;0.0
1;09-01-16;2016;1;23;0.0
1;10-01-16;2016;1;0;0.0
1;10-01-16;2016;1;1;0.0
1;10-01-16;2016;1;2;0.0
1;10-01-16;2016;1;3;0.0
1;10-01-16;2016;1;4;0.0
1;10-01-16;2016;1;5;0.0
1;10-01-16;2016;1;6;0.0
1;10-01-16;2016;1;7;0.0
1;10-01-16;2016;1;8;0.0
1;10-01-16;2016;1;9;8.0
1;10-01-16;2016;1;10;35.0
1;10-01-16;2016;1;11;41.0
1;10-01-16;2016;1;12;22.0
1;10-01-16;2016;1;13;15.0
1;10-01-16;2016;1;14;19.0
1;10-01-16;2016;1;15;10.0
1;10-01-16;2016;1;16;1.0
1;10-01-16;2016;1;17;0.0
1;10-01-16;2016;1;18;0.0
1;10-01-16;2016;1;19;0.0
1;10-01-16;2016;1;20;0.0
1;10-01-16;2016;1;21;0.0
1;10-01-16;2016;1;22;0.0
1;10-01-16;2016;1;23;0.0
1;11-01-16;2016;1;0;0.0
1;11-01-16;2016;1;1;0.0
1;11-01-16;2016;1;2;0.0
1;11-01-16;2016;1;3;0.0
1;11-01-16;2016;1;4;0.0
1;11-01-16;2016;1;5;0.0
1;11-01-16;2016;1;6;0.0
1;11-01-16;2016;1;7;0.0
1;11-01-16;2016;1;8;0.0
1;11-01-16;2016;1;9;3.0
1;11-01-16;2016;1;10;1.0
1;11-01-16;2016;1;11;1.0
1;11-01-16;2016;1;12;2.0
1;11-01-16;2016;1;13;0.0
1;11-01-16;2016;1;14;0.0
1;11-01-16;2016;1;15;0.0
1;11-01-16;2016;1;16;0.0
1;11-01-16;2016;1;17;0.0
1;11-01-16;2016;1;18;0.0
1;11-01-16;2016;1;19;0.0
1;11-01-16;2016;1;20;0.0
1;11-01-16;2016;1;21;0.0
1;11-01-16;2016;1;22;0.0
1;11-01-16;2016;1;23;0.0
1;12-01-16;2016;1;0;0.0
1;12-01-16;2016;1;1;0.0
1;12-01-16;2016;1;2;0.0
1;12-01-16;2016;1;3;0.0
1;12-01-16;2016;1;4;0.0
1;12-01-16;2016;1;5;0.0
1;12-01-16;2016;1;6;0.0
1;12-01-16;2016;1;7;0.0
1;12-01-16;2016;1;8;0.0
1;12-01-16;2016;1;9;0.0
1;12-01-16;2016;1;10;0.0
1;12-01-16;2016;1;11;0.0
1;12-01-16;2016;1;12;0.0
1;12-01-16;2016;1;13;0.0
1;12-01-16;2016;1;14;0.0
1;12-01-16;2016;1;15;1.0
1;12-01-16;2016;1;16;0.0
1;12-01-16;2016;1;17;0.0
1;12-01-16;2016;1;18;0.0
1;12-01-16;2016;1;19;0.0
1;12-01-16;2016;1;20;0.0
1;12-01-16;2016;1;21;0.0
1;12-01-16;2016;1;22;0.0
1;12-01-16;2016;1;23;0.0
1;13-01-16;2016;1;0;0.0
1;13-01-16;2016;1;1;0.0
1;13-01-16;2016;1;2;0.0
1;13-01-16;2016;1;3;0.0
1;13-01-16;2016;1;4;0.0
1;13-01-16;2016;1;5;0.0
1;13-01-16;2016;1;6;0.0
1;13-01-16;2016;1;7;0.0
1;13-01-16;2016;1;8;0.0
1;13-01-16;2016;1;9;4.0
1;13-01-16;2016;1;10;1.0
1;13-01-16;2016;1;11;1.0
1;13-01-16;2016;1;12;2.0
1;13-01-16;2016;1;13;2.0
1;13-01-16;2016;1;14;3.0
1;13-01-16;2016;1;15;4.0
1;13-01-16;2016;1;16;1.0
1;13-01-16;2016;1;17;0.0
1;13-01-16;2016;1;18;0.0
1;13-01-16;2016;1;19;0.0
1;13-01-16;2016;1;20;0.0
1;13-01-16;2016;1;21;0.0
1;13-01-16;2016;1;22;0.0
1;13-01-16;2016;1;23;0.0
1;14-01-16;2016;1;0;0.0
1;14-01-16;2016;1;1;0.0
1;14-01-16;2016;1;2;0.0
1;14-01-16;2016;1;3;0.0
1;14-01-16;2016;1;4;0.0
1;14-01-16;2016;1;5;0.0
1;14-01-16;2016;1;6;0.0
1;14-01-16;2016;1;7;0.0
1;14-01-16;2016;1;8;0.0
1;14-01-16;2016;1;9;0.0
1;14-01-16;2016;1;10;0.0
1;14-01-16;2016;1;11;1.0
1;14-01-16;2016;1;12;2.0
1;14-01-16;2016;1;13;1.0
1;14-01-16;2016;1;14;0.0
1;14-01-16;2016;1;15;0.0
1;14-01-16;2016;1;16;0.0
1;14-01-16;2016;1;17;0.0
1;14-01-16;2016;1;18;0.0
1;14-01-16;2016;1;19;0.0
1;14-01-16;2016;1;20;0.0
1;14-01-16;2016;1;21;0.0
1;14-01-16;2016;1;22;0.0
1;14-01-16;2016;1;23;0.0
1;15-01-16;2016;1;0;0.0
1;15-01-16;2016;1;1;0.0
1;15-01-16;2016;1;2;0.0
1;15-01-16;2016;1;3;0.0
1;15-01-16;2016;1;4;0.0
1;15-01-16;2016;1;5;0.0
1;15-01-16;2016;1;6;0.0
1;15-01-16;2016;1;7;0.0
1;15-01-16;2016;1;8;0.0
1;15-01-16;2016;1;9;0.0
1;15-01-16;2016;1;10;0.0
1;15-01-16;2016;1;11;0.0
1;15-01-16;2016;1;12;11.0
1;15-01-16;2016;1;13;8.0
1;15-01-16;2016;1;14;6.0
1;15-01-16;2016;1;15;3.0
1;15-01-16;2016;1;16;1.0
1;15-01-16;2016;1;17;0.0
1;15-01-16;2016;1;18;0.0
1;15-01-16;2016;1;19;0.0
1;15-01-16;2016;1;20;0.0
1;15-01-16;2016;1;21;0.0
1;15-01-16;2016;1;22;0.0
1;15-01-16;2016;1;23;0.0
1;16-01-16;2016;1;0;0.0
1;16-01-16;2016;1;1;0.0
1;16-01-16;2016;1;2;0.0
1;16-01-16;2016;1;3;0.0
1;16-01-16;2016;1;4;0.0
1;16-01-16;2016;1;5;0.0
1;16-01-16;2016;1;6;0.0
1;16-01-16;2016;1;7;0.0
1;16-01-16;2016;1;8;0.0
1;16-01-16;2016;1;9;1.0
1;16-01-16;2016;1;10;3.0
1;16-01-16;2016;1;11;1.0
1;16-01-16;2016;1;12;1.0
1;16-01-16;2016;1;13;1.0
1;16-01-16;2016;1;14;11.0
1;16-01-16;2016;1;15;6.0
1;16-01-16;2016;1;16;2.0
1;16-01-16;2016;1;17;0.0
1;16-01-16;2016;1;18;0.0
1;16-01-16;2016;1;19;0.0
1;16-01-16;2016;1;20;0.0
1;16-01-16;2016;1;21;0.0
1;16-01-16;2016;1;22;0.0
1;16-01-16;2016;1;23;0.0
1;17-01-16;2016;1;0;0.0
1;17-01-16;2016;1;1;0.0
1;17-01-16;2016;1;2;0.0
1;17-01-16;2016;1;3;0.0
1;17-01-16;2016;1;4;0.0
1;17-01-16;2016;1;5;0.0
1;17-01-16;2016;1;6;0.0
1;17-01-16;2016;1;7;0.0
1;17-01-16;2016;1;8;0.0
1;17-01-16;2016;1;9;12.0
1;17-01-16;2016;1;10;18.0
1;17-01-16;2016;1;11;37.0
1;17-01-16;2016;1;12;17.0
1;17-01-16;2016;1;13;13.0
1;17-01-16;2016;1;14;8.0
1;17-01-16;2016;1;15;5.0
1;17-01-16;2016;1;16;2.0
1;17-01-16;2016;1;17;0.0
1;17-01-16;2016;1;18;0.0
1;17-01-16;2016;1;19;0.0
1;17-01-16;2016;1;20;0.0
1;17-01-16;2016;1;21;0.0
1;17-01-16;2016;1;22;0.0
1;17-01-16;2016;1;23;0.0
1;18-01-16;2016;1;0;0.0
1;18-01-16;2016;1;1;0.0
1;18-01-16;2016;1;2;0.0
1;18-01-16;2016;1;3;0.0
1;18-01-16;2016;1;4;0.0
1;18-01-16;2016;1;5;0.0
1;18-01-16;2016;1;6;0.0
1;18-01-16;2016;1;7;0.0
1;18-01-16;2016;1;8;0.0
1;18-01-16;2016;1;9;0.0
1;18-01-16;2016;1;10;0.0
1;18-01-16;2016;1;11;4.0
1;18-01-16;2016;1;12;0.0
1;18-01-16;2016;1;13;6.0
1;18-01-16;2016;1;14;2.0
1;18-01-16;2016;1;15;1.0
1;18-01-16;2016;1;16;1.0
1;18-01-16;2016;1;17;0.0
1;18-01-16;2016;1;18;0.0
1;18-01-16;2016;1;19;0.0
1;18-01-16;2016;1;20;0.0
1;18-01-16;2016;1;21;0.0
1;18-01-16;2016;1;22;0.0
1;18-01-16;2016;1;23;0.0
1;19-01-16;2016;1;0;0.0
1;19-01-16;2016;1;1;0.0
1;19-01-16;2016;1;2;0.0
1;19-01-16;2016;1;3;0.0
1;19-01-16;2016;1;4;0.0
1;19-01-16;2016;1;5;0.0
1;19-01-16;2016;1;6;0.0
1;19-01-16;2016;1;7;0.0
1;19-01-16;2016;1;8;0.0
1;19-01-16;2016;1;9;0.0
1;19-01-16;2016;1;10;0.0
1;19-01-16;2016;1;11;1.0
1;19-01-16;2016;1;12;3.0
1;19-01-16;2016;1;13;7.0
1;19-01-16;2016;1;14;4.0
1;19-01-16;2016;1;15;1.0
1;19-01-16;2016;1;16;0.0
1;19-01-16;2016;1;17;0.0
1;19-01-16;2016;1;18;0.0
1;19-01-16;2016;1;19;0.0
1;19-01-16;2016;1;20;0.0
1;19-01-16;2016;1;21;0.0
1;19-01-16;2016;1;22;0.0
1;19-01-16;2016;1;23;0.0
1;20-01-16;2016;1;0;0.0
1;20-01-16;2016;1;1;0.0
1;20-01-16;2016;1;2;0.0
1;20-01-16;2016;1;3;0.0
1;20-01-16;2016;1;4;0.0
1;20-01-16;2016;1;5;0.0
1;20-01-16;2016;1;6;0.0
1;20-01-16;2016;1;7;0.0
1;20-01-16;2016;1;8;0.0
1;20-01-16;2016;1;9;0.0
1;20-01-16;2016;1;10;2.0
1;20-01-16;2016;1;11;1.0
1;20-01-16;2016;1;12;2.0
1;20-01-16;2016;1;13;1.0
1;20-01-16;2016;1;14;4.0
1;20-01-16;2016;1;15;3.0
1;20-01-16;2016;1;16;3.0
1;20-01-16;2016;1;17;0.0
1;20-01-16;2016;1;18;0.0
1;20-01-16;2016;1;19;0.0
1;20-01-16;2016;1;20;0.0
1;20-01-16;2016;1;21;0.0
1;20-01-16;2016;1;22;0.0
1;20-01-16;2016;1;23;0.0
1;21-01-16;2016;1;0;0.0
1;21-01-16;2016;1;1;0.0
1;21-01-16;2016;1;2;0.0
1;21-01-16;2016;1;3;0.0
1;21-01-16;2016;1;4;0.0
1;21-01-16;2016;1;5;0.0
1;21-01-16;2016;1;6;0.0
1;21-01-16;2016;1;7;0.0
1;21-01-16;2016;1;8;0.0
1;21-01-16;2016;1;9;2.0
1;21-01-16;2016;1;10;16.0
1;21-01-16;2016;1;11;2.0
1;21-01-16;2016;1;12;3.0
1;21-01-16;2016;1;13;4.0
1;21-01-16;2016;1;14;1.0
1;21-01-16;2016;1;15;1.0
1;21-01-16;2016;1;16;0.0
1;21-01-16;2016;1;17;0.0
1;21-01-16;2016;1;18;0.0
1;21-01-16;2016;1;19;0.0
1;21-01-16;2016;1;20;0.0
1;21-01-16;2016;1;21;0.0
1;21-01-16;2016;1;22;0.0
1;21-01-16;2016;1;23;0.0
1;22-01-16;2016;1;0;0.0
1;22-01-16;2016;1;1;0.0
1;22-01-16;2016;1;2;0.0
1;22-01-16;2016;1;3;0.0
1;22-01-16;2016;1;4;0.0
1;22-01-16;2016;1;5;0.0
1;22-01-16;2016;1;6;0.0
1;22-01-16;2016;1;7;0.0
1;22-01-16;2016;1;8;0.0
1;22-01-16;2016;1;9;0.0
1;22-01-16;2016;1;10;3.0
1;22-01-16;2016;1;11;1.0
1;22-01-16;2016;1;12;2.0
1;22-01-16;2016;1;13;1.0
1;22-01-16;2016;1;14;6.0
1;22-01-16;2016;1;15;1.0
1;22-01-16;2016;1;16;2.0
1;22-01-16;2016;1;17;3.0
1;22-01-16;2016;1;18;0.0
1;22-01-16;2016;1;19;0.0
1;22-01-16;2016;1;20;0.0
1;22-01-16;2016;1;21;0.0
1;22-01-16;2016;1;22;0.0
1;22-01-16;2016;1;23;0.0
1;23-01-16;2016;1;0;0.0
1;23-01-16;2016;1;1;0.0
1;23-01-16;2016;1;2;0.0
1;23-01-16;2016;1;3;0.0
1;23-01-16;2016;1;4;0.0
1;23-01-16;2016;1;5;0.0
1;23-01-16;2016;1;6;0.0
1;23-01-16;2016;1;7;0.0
1;23-01-16;2016;1;8;0.0
1;23-01-16;2016;1;9;3.0
1;23-01-16;2016;1;10;9.0
1;23-01-16;2016;1;11;14.0
1;23-01-16;2016;1;12;11.0
1;23-01-16;2016;1;13;11.0
1;23-01-16;2016;1;14;9.0
1;23-01-16;2016;1;15;33.0
1;23-01-16;2016;1;16;2.0
1;23-01-16;2016;1;17;0.0
1;23-01-16;2016;1;18;0.0
1;23-01-16;2016;1;19;0.0
1;23-01-16;2016;1;20;0.0
1;23-01-16;2016;1;21;0.0
1;23-01-16;2016;1;22;0.0
1;23-01-16;2016;1;23;0.0
1;24-01-16;2016;1;0;0.0
1;24-01-16;2016;1;1;0.0
1;24-01-16;2016;1;2;0.0
1;24-01-16;2016;1;3;0.0
1;24-01-16;2016;1;4;0.0
1;24-01-16;2016;1;5;0.0
1;24-01-16;2016;1;6;0.0
1;24-01-16;2016;1;7;0.0
1;24-01-16;2016;1;8;0.0
1;24-01-16;2016;1;9;7.0
1;24-01-16;2016;1;10;25.0
1;24-01-16;2016;1;11;16.0
1;24-01-16;2016;1;12;14.0
1;24-01-16;2016;1;13;8.0
1;24-01-16;2016;1;14;7.0
1;24-01-16;2016;1;15;4.0
1;24-01-16;2016;1;16;3.0
1;24-01-16;2016;1;17;0.0
1;24-01-16;2016;1;18;0.0
1;24-01-16;2016;1;19;0.0
1;24-01-16;2016;1;20;0.0
1;24-01-16;2016;1;21;0.0
1;24-01-16;2016;1;22;0.0
1;24-01-16;2016;1;23;0.0
1;25-01-16;2016;1;0;0.0
1;25-01-16;2016;1;1;0.0
1;25-01-16;2016;1;2;0.0
1;25-01-16;2016;1;3;0.0
1;25-01-16;2016;1;4;0.0
1;25-01-16;2016;1;5;0.0
1;25-01-16;2016;1;6;0.0
1;25-01-16;2016;1;7;0.0
1;25-01-16;2016;1;8;0.0
1;25-01-16;2016;1;9;0.0
1;25-01-16;2016;1;10;0.0
1;25-01-16;2016;1;11;2.0
1;25-01-16;2016;1;12;1.0
1;25-01-16;2016;1;13;3.0
1;25-01-16;2016;1;14;4.0
1;25-01-16;2016;1;15;3.0
1;25-01-16;2016;1;16;1.0
1;25-01-16;2016;1;17;1.0
1;25-01-16;2016;1;18;0.0
1;25-01-16;2016;1;19;0.0
1;25-01-16;2016;1;20;0.0
1;25-01-16;2016;1;21;0.0
1;25-01-16;2016;1;22;0.0
1;25-01-16;2016;1;23;0.0
1;26-01-16;2016;1;0;0.0
1;26-01-16;2016;1;1;0.0
1;26-01-16;2016;1;2;0.0
1;26-01-16;2016;1;3;0.0
1;26-01-16;2016;1;4;0.0
1;26-01-16;2016;1;5;0.0
1;26-01-16;2016;1;6;0.0
1;26-01-16;2016;1;7;0.0
1;26-01-16;2016;1;8;0.0
1;26-01-16;2016;1;9;0.0
1;26-01-16;2016;1;10;3.0
1;26-01-16;2016;1;11;1.0
1;26-01-16;2016;1;12;2.0
1;26-01-16;2016;1;13;1.0
1;26-01-16;2016;1;14;3.0
1;26-01-16;2016;1;15;2.0
1;26-01-16;2016;1;16;2.0
1;26-01-16;2016;1;17;0.0
1;26-01-16;2016;1;18;0.0
1;26-01-16;2016;1;19;0.0
1;26-01-16;2016;1;20;0.0
1;26-01-16;2016;1;21;0.0
1;26-01-16;2016;1;22;0.0
1;26-01-16;2016;1;23;0.0
1;27-01-16;2016;1;0;0.0
1;27-01-16;2016;1;1;0.0
1;27-01-16;2016;1;2;0.0
1;27-01-16;2016;1;3;0.0
1;27-01-16;2016;1;4;0.0
1;27-01-16;2016;1;5;0.0
1;27-01-16;2016;1;6;0.0
1;27-01-16;2016;1;7;0.0
1;27-01-16;2016;1;8;0.0
1;27-01-16;2016;1;9;0.0
1;27-01-16;2016;1;10;0.0
1;27-01-16;2016;1;11;0.0
1;27-01-16;2016;1;12;1.0
1;27-01-16;2016;1;13;1.0
1;27-01-16;2016;1;14;1.0
1;27-01-16;2016;1;15;0.0
1;27-01-16;2016;1;16;0.0
1;27-01-16;2016;1;17;0.0
1;27-01-16;2016;1;18;0.0
1;27-01-16;2016;1;19;0.0
1;27-01-16;2016;1;20;0.0
1;27-01-16;2016;1;21;0.0
1;27-01-16;2016;1;22;0.0
1;27-01-16;2016;1;23;0.0
1;28-01-16;2016;1;0;0.0
1;28-01-16;2016;1;1;0.0
1;28-01-16;2016;1;2;0.0
1;28-01-16;2016;1;3;0.0
1;28-01-16;2016;1;4;0.0
1;28-01-16;2016;1;5;0.0
1;28-01-16;2016;1;6;0.0
1;28-01-16;2016;1;7;0.0
1;28-01-16;2016;1;8;0.0
1;28-01-16;2016;1;9;0.0
1;28-01-16;2016;1;10;0.0
1;28-01-16;2016;1;11;5.0
1;28-01-16;2016;1;12;0.0
1;28-01-16;2016;1;13;2.0
1;28-01-16;2016;1;14;2.0
1;28-01-16;2016;1;15;4.0
1;28-01-16;2016;1;16;1.0
1;28-01-16;2016;1;17;0.0
1;28-01-16;2016;1;18;0.0
1;28-01-16;2016;1;19;0.0
1;28-01-16;2016;1;20;0.0
1;28-01-16;2016;1;21;0.0
1;28-01-16;2016;1;22;0.0
1;28-01-16;2016;1;23;0.0
1;29-01-16;2016;1;0;0.0
1;29-01-16;2016;1;1;0.0
1;29-01-16;2016;1;2;0.0
1;29-01-16;2016;1;3;0.0
1;29-01-16;2016;1;4;0.0
1;29-01-16;2016;1;5;0.0
1;29-01-16;2016;1;6;0.0
1;29-01-16;2016;1;7;0.0
1;29-01-16;2016;1;8;0.0
1;29-01-16;2016;1;9;4.0
1;29-01-16;2016;1;10;5.0
1;29-01-16;2016;1;11;1.0
1;29-01-16;2016;1;12;3.0
1;29-01-16;2016;1;13;5.0
1;29-01-16;2016;1;14;8.0
1;29-01-16;2016;1;15;0.0
1;29-01-16;2016;1;16;0.0
1;29-01-16;2016;1;17;0.0
1;29-01-16;2016;1;18;0.0
1;29-01-16;2016;1;19;0.0
1;29-01-16;2016;1;20;0.0
1;29-01-16;2016;1;21;0.0
1;29-01-16;2016;1;22;0.0
1;29-01-16;2016;1;23;0.0
1;30-01-16;2016;1;0;0.0
1;30-01-16;2016;1;1;0.0
1;30-01-16;2016;1;2;0.0
1;30-01-16;2016;1;3;0.0
1;30-01-16;2016;1;4;0.0
1;30-01-16;2016;1;5;0.0
1;30-01-16;2016;1;6;0.0
1;30-01-16;2016;1;7;0.0
1;30-01-16;2016;1;8;0.0
1;30-01-16;2016;1;9;1.0
1;30-01-16;2016;1;10;0.0
1;30-01-16;2016;1;11;0.0
1;30-01-16;2016;1;12;0.0
1;30-01-16;2016;1;13;2.0
1;30-01-16;2016;1;14;2.0
1;30-01-16;2016;1;15;0.0
1;30-01-16;2016;1;16;0.0
1;30-01-16;2016;1;17;1.0
1;30-01-16;2016;1;18;0.0
1;30-01-16;2016;1;19;0.0
1;30-01-16;2016;1;20;0.0
1;30-01-16;2016;1;21;0.0
1;30-01-16;2016;1;22;0.0
1;30-01-16;2016;1;23;0.0
1;31-01-16;2016;1;0;0.0
1;31-01-16;2016;1;1;0.0
1;31-01-16;2016;1;2;0.0
1;31-01-16;2016;1;3;0.0
1;31-01-16;2016;1;4;0.0
1;31-01-16;2016;1;5;0.0
1;31-01-16;2016;1;6;0.0
1;31-01-16;2016;1;7;0.0
1;31-01-16;2016;1;8;0.0
1;31-01-16;2016;1;9;6.0
1;31-01-16;2016;1;10;28.0
1;31-01-16;2016;1;11;15.0
1;31-01-16;2016;1;12;6.0
1;31-01-16;2016;1;13;1.0
1;31-01-16;2016;1;14;10.0
1;31-01-16;2016;1;15;3.0
